Time: 10:53:05  Err: 启动服务------10:53:05
Time: 16:02:34  Err: 测试运行------16:02:34
Time: 16:02:39  Err: 测试运行------16:02:39
Time: 16:02:44  Err: 测试运行------16:02:44
Time: 16:02:49  Err: 测试运行------16:02:49
Time: 16:02:54  Err: 测试运行------16:02:54
Time: 16:02:59  Err: 测试运行------16:02:59
Time: 16:03:04  Err: 测试运行------16:03:04
Time: 16:03:09  Err: 测试运行------16:03:09
Time: 16:03:14  Err: 测试运行------16:03:14
Time: 16:03:19  Err: 测试运行------16:03:19
Time: 16:03:24  Err: 测试运行------16:03:24
Time: 16:03:29  Err: 测试运行------16:03:29
Time: 16:03:34  Err: 测试运行------16:03:34
Time: 16:03:39  Err: 测试运行------16:03:39
Time: 16:03:44  Err: 测试运行------16:03:44
Time: 16:03:49  Err: 测试运行------16:03:49
Time: 16:03:54  Err: 测试运行------16:03:54
Time: 16:03:59  Err: 测试运行------16:03:59
Time: 16:04:04  Err: 测试运行------16:04:04
Time: 16:04:09  Err: 测试运行------16:04:09
Time: 16:04:14  Err: 测试运行------16:04:14
Time: 16:04:19  Err: 测试运行------16:04:19
Time: 16:04:24  Err: 测试运行------16:04:24
Time: 16:04:29  Err: 测试运行------16:04:29
Time: 16:04:34  Err: 测试运行------16:04:34
Time: 16:04:39  Err: 测试运行------16:04:39
Time: 16:04:44  Err: 测试运行------16:04:44
Time: 16:04:49  Err: 测试运行------16:04:49
Time: 16:04:54  Err: 测试运行------16:04:54
Time: 16:04:59  Err: 测试运行------16:04:59
Time: 16:05:04  Err: 测试运行------16:05:04
Time: 16:05:09  Err: 测试运行------16:05:09
Time: 16:05:14  Err: 测试运行------16:05:14
Time: 16:05:19  Err: 测试运行------16:05:19
Time: 16:05:24  Err: 测试运行------16:05:24
Time: 16:05:29  Err: 测试运行------16:05:29
Time: 16:05:34  Err: 测试运行------16:05:34
Time: 16:05:39  Err: 测试运行------16:05:39
Time: 16:05:44  Err: 测试运行------16:05:44
Time: 16:05:49  Err: 测试运行------16:05:49
Time: 16:05:54  Err: 测试运行------16:05:54
Time: 16:05:59  Err: 测试运行------16:05:59
Time: 16:06:04  Err: 测试运行------16:06:04
Time: 16:06:09  Err: 测试运行------16:06:09
Time: 16:06:14  Err: 测试运行------16:06:14
Time: 16:06:19  Err: 测试运行------16:06:19
Time: 16:06:24  Err: 测试运行------16:06:24
Time: 16:06:29  Err: 测试运行------16:06:29
Time: 16:06:34  Err: 测试运行------16:06:34
Time: 16:06:39  Err: 测试运行------16:06:39
Time: 16:06:44  Err: 测试运行------16:06:44
Time: 16:06:49  Err: 测试运行------16:06:49
Time: 16:06:54  Err: 测试运行------16:06:54
Time: 16:06:59  Err: 测试运行------16:06:59
Time: 16:07:04  Err: 测试运行------16:07:04
Time: 16:07:09  Err: 测试运行------16:07:09
Time: 16:07:14  Err: 测试运行------16:07:14
Time: 16:07:19  Err: 测试运行------16:07:19
Time: 16:07:24  Err: 测试运行------16:07:24
Time: 16:07:29  Err: 测试运行------16:07:29
Time: 16:07:34  Err: 测试运行------16:07:34
Time: 16:07:39  Err: 测试运行------16:07:39
Time: 16:07:44  Err: 测试运行------16:07:44
Time: 16:07:49  Err: 测试运行------16:07:49
Time: 16:07:54  Err: 测试运行------16:07:54
Time: 16:07:59  Err: 测试运行------16:07:59
Time: 16:08:04  Err: 测试运行------16:08:04
Time: 16:08:09  Err: 测试运行------16:08:09
Time: 16:08:14  Err: 测试运行------16:08:14
Time: 16:08:19  Err: 测试运行------16:08:19
Time: 16:08:24  Err: 测试运行------16:08:24
Time: 16:08:29  Err: 测试运行------16:08:29
Time: 16:08:34  Err: 测试运行------16:08:34
Time: 16:08:39  Err: 测试运行------16:08:39
Time: 16:08:44  Err: 测试运行------16:08:44
Time: 16:08:49  Err: 测试运行------16:08:49
Time: 16:08:54  Err: 测试运行------16:08:54
Time: 16:08:59  Err: 测试运行------16:08:59
Time: 16:09:04  Err: 测试运行------16:09:04
Time: 16:09:09  Err: 测试运行------16:09:09
Time: 16:09:14  Err: 测试运行------16:09:14
Time: 16:09:19  Err: 测试运行------16:09:19
Time: 16:09:24  Err: 测试运行------16:09:24
Time: 16:09:29  Err: 测试运行------16:09:29
Time: 16:09:34  Err: 测试运行------16:09:34
Time: 16:09:39  Err: 测试运行------16:09:39
Time: 16:09:44  Err: 测试运行------16:09:44
Time: 16:09:49  Err: 测试运行------16:09:49
Time: 16:09:54  Err: 测试运行------16:09:54
Time: 16:09:59  Err: 测试运行------16:09:59
Time: 16:10:04  Err: 测试运行------16:10:04
Time: 16:10:09  Err: 测试运行------16:10:09
Time: 16:10:14  Err: 测试运行------16:10:14
Time: 16:10:19  Err: 测试运行------16:10:19
Time: 16:10:24  Err: 测试运行------16:10:24
Time: 16:10:29  Err: 测试运行------16:10:29
Time: 16:10:34  Err: 测试运行------16:10:34
Time: 16:10:39  Err: 测试运行------16:10:39
Time: 16:10:44  Err: 测试运行------16:10:44
Time: 16:10:49  Err: 测试运行------16:10:49
Time: 16:10:54  Err: 测试运行------16:10:54
Time: 16:10:59  Err: 测试运行------16:10:59
Time: 16:11:04  Err: 测试运行------16:11:04
Time: 16:11:09  Err: 测试运行------16:11:09
Time: 16:11:14  Err: 测试运行------16:11:14
Time: 16:11:19  Err: 测试运行------16:11:19
Time: 16:11:24  Err: 测试运行------16:11:24
Time: 16:11:29  Err: 测试运行------16:11:29
Time: 16:11:34  Err: 测试运行------16:11:34
Time: 16:11:39  Err: 测试运行------16:11:39
Time: 16:11:44  Err: 测试运行------16:11:44
Time: 16:11:49  Err: 测试运行------16:11:49
Time: 16:11:54  Err: 测试运行------16:11:54
Time: 16:11:59  Err: 测试运行------16:11:59
Time: 16:12:04  Err: 测试运行------16:12:04
Time: 16:12:09  Err: 测试运行------16:12:09
Time: 16:12:14  Err: 测试运行------16:12:14
Time: 16:12:19  Err: 测试运行------16:12:19
Time: 16:12:24  Err: 测试运行------16:12:24
Time: 16:12:29  Err: 测试运行------16:12:29
Time: 16:12:34  Err: 测试运行------16:12:34
Time: 16:12:39  Err: 测试运行------16:12:39
Time: 16:12:44  Err: 测试运行------16:12:44
Time: 16:12:49  Err: 测试运行------16:12:49
Time: 16:12:54  Err: 测试运行------16:12:54
Time: 16:13:00  Err: 测试运行------16:13:00
Time: 16:13:05  Err: 测试运行------16:13:05
Time: 16:13:10  Err: 测试运行------16:13:10
Time: 16:13:15  Err: 测试运行------16:13:15
Time: 16:13:20  Err: 测试运行------16:13:20
Time: 16:13:25  Err: 测试运行------16:13:25
Time: 16:13:30  Err: 测试运行------16:13:30
Time: 16:13:35  Err: 测试运行------16:13:35
Time: 16:13:40  Err: 测试运行------16:13:40
Time: 16:13:45  Err: 测试运行------16:13:45
Time: 16:13:50  Err: 测试运行------16:13:50
Time: 16:13:55  Err: 测试运行------16:13:55
Time: 16:14:00  Err: 测试运行------16:14:00
Time: 16:14:05  Err: 测试运行------16:14:05
Time: 16:14:10  Err: 测试运行------16:14:10
Time: 16:14:15  Err: 测试运行------16:14:15
Time: 16:14:20  Err: 测试运行------16:14:20
Time: 16:14:25  Err: 测试运行------16:14:25
Time: 16:14:30  Err: 测试运行------16:14:30
Time: 16:14:35  Err: 测试运行------16:14:35
Time: 16:14:40  Err: 测试运行------16:14:40
Time: 16:14:45  Err: 测试运行------16:14:45
Time: 16:14:50  Err: 测试运行------16:14:50
Time: 16:14:55  Err: 测试运行------16:14:55
Time: 16:15:00  Err: 测试运行------16:15:00
Time: 16:15:05  Err: 测试运行------16:15:05
Time: 16:15:10  Err: 测试运行------16:15:10
Time: 16:15:15  Err: 测试运行------16:15:15
Time: 16:15:20  Err: 测试运行------16:15:20
Time: 16:15:25  Err: 测试运行------16:15:25
Time: 16:15:30  Err: 测试运行------16:15:30
Time: 16:15:35  Err: 测试运行------16:15:35
Time: 16:15:40  Err: 测试运行------16:15:40
Time: 16:15:45  Err: 测试运行------16:15:45
Time: 16:15:50  Err: 测试运行------16:15:50
Time: 16:15:55  Err: 测试运行------16:15:55
Time: 16:16:00  Err: 测试运行------16:16:00
Time: 16:16:05  Err: 测试运行------16:16:05
Time: 16:16:10  Err: 测试运行------16:16:10
Time: 16:16:15  Err: 测试运行------16:16:15
Time: 16:16:20  Err: 测试运行------16:16:20
Time: 16:16:25  Err: 测试运行------16:16:25
Time: 16:16:30  Err: 测试运行------16:16:30
Time: 16:16:35  Err: 测试运行------16:16:35
Time: 16:16:40  Err: 测试运行------16:16:40
Time: 16:16:45  Err: 测试运行------16:16:45
Time: 16:16:50  Err: 测试运行------16:16:50
Time: 16:16:55  Err: 测试运行------16:16:55
Time: 16:17:00  Err: 测试运行------16:17:00
Time: 16:17:05  Err: 测试运行------16:17:05
Time: 16:17:10  Err: 测试运行------16:17:10
Time: 16:17:15  Err: 测试运行------16:17:15
Time: 16:17:20  Err: 测试运行------16:17:20
Time: 16:17:25  Err: 测试运行------16:17:25
Time: 16:17:30  Err: 测试运行------16:17:30
Time: 16:17:35  Err: 测试运行------16:17:35
Time: 16:17:40  Err: 测试运行------16:17:40
Time: 16:17:45  Err: 测试运行------16:17:45
Time: 16:17:50  Err: 测试运行------16:17:50
Time: 16:17:55  Err: 测试运行------16:17:55
Time: 16:18:00  Err: 测试运行------16:18:00
Time: 16:18:05  Err: 测试运行------16:18:05
Time: 16:18:10  Err: 测试运行------16:18:10
Time: 16:18:15  Err: 测试运行------16:18:15
Time: 16:18:20  Err: 测试运行------16:18:20
Time: 16:18:25  Err: 测试运行------16:18:25
Time: 16:18:30  Err: 测试运行------16:18:30
Time: 16:18:35  Err: 测试运行------16:18:35
Time: 16:18:40  Err: 测试运行------16:18:40
Time: 16:18:45  Err: 测试运行------16:18:45
Time: 16:18:50  Err: 测试运行------16:18:50
Time: 16:18:55  Err: 测试运行------16:18:55
Time: 16:19:00  Err: 测试运行------16:19:00
Time: 16:19:05  Err: 测试运行------16:19:05
Time: 16:19:10  Err: 测试运行------16:19:10
Time: 16:19:15  Err: 测试运行------16:19:15
Time: 16:19:20  Err: 测试运行------16:19:20
Time: 16:19:25  Err: 测试运行------16:19:25
Time: 16:19:30  Err: 测试运行------16:19:30
Time: 16:19:35  Err: 测试运行------16:19:35
Time: 16:19:40  Err: 测试运行------16:19:40
Time: 16:19:45  Err: 测试运行------16:19:45
Time: 16:19:50  Err: 测试运行------16:19:50
Time: 16:19:55  Err: 测试运行------16:19:55
Time: 16:20:00  Err: 测试运行------16:20:00
Time: 16:20:05  Err: 测试运行------16:20:05
Time: 16:20:10  Err: 测试运行------16:20:10
Time: 16:20:15  Err: 测试运行------16:20:15
Time: 16:20:20  Err: 测试运行------16:20:20
Time: 16:20:25  Err: 测试运行------16:20:25
Time: 16:20:30  Err: 测试运行------16:20:30
Time: 16:20:35  Err: 测试运行------16:20:35
Time: 16:20:40  Err: 测试运行------16:20:40
Time: 16:20:45  Err: 测试运行------16:20:45
Time: 16:20:50  Err: 测试运行------16:20:50
Time: 16:20:55  Err: 测试运行------16:20:55
Time: 16:21:00  Err: 测试运行------16:21:00
Time: 16:21:05  Err: 测试运行------16:21:05
Time: 16:21:10  Err: 测试运行------16:21:10
Time: 16:21:15  Err: 测试运行------16:21:15
Time: 16:21:20  Err: 测试运行------16:21:20
Time: 16:21:25  Err: 测试运行------16:21:25
Time: 16:21:30  Err: 测试运行------16:21:30
Time: 16:21:35  Err: 测试运行------16:21:35
Time: 16:21:40  Err: 测试运行------16:21:40
Time: 16:21:45  Err: 测试运行------16:21:45
Time: 16:21:50  Err: 测试运行------16:21:50
Time: 16:21:55  Err: 测试运行------16:21:55
Time: 16:22:00  Err: 测试运行------16:22:00
Time: 16:22:05  Err: 测试运行------16:22:05
Time: 16:22:10  Err: 测试运行------16:22:10
Time: 16:22:15  Err: 测试运行------16:22:15
Time: 16:22:20  Err: 测试运行------16:22:20
Time: 16:22:25  Err: 测试运行------16:22:25
Time: 16:22:30  Err: 测试运行------16:22:30
Time: 16:22:35  Err: 测试运行------16:22:35
Time: 16:22:40  Err: 测试运行------16:22:40
Time: 16:22:45  Err: 测试运行------16:22:45
Time: 16:22:50  Err: 测试运行------16:22:50
Time: 16:22:55  Err: 测试运行------16:22:55
Time: 16:23:00  Err: 测试运行------16:23:00
Time: 16:23:05  Err: 测试运行------16:23:05
Time: 16:23:10  Err: 测试运行------16:23:10
Time: 16:23:15  Err: 测试运行------16:23:15
Time: 16:23:20  Err: 测试运行------16:23:20
Time: 16:23:25  Err: 测试运行------16:23:25
Time: 16:23:30  Err: 测试运行------16:23:30
Time: 16:23:35  Err: 测试运行------16:23:35
Time: 16:23:40  Err: 测试运行------16:23:40
Time: 16:23:45  Err: 测试运行------16:23:45
Time: 16:23:50  Err: 测试运行------16:23:50
Time: 16:23:55  Err: 测试运行------16:23:55
Time: 16:24:00  Err: 测试运行------16:24:00
Time: 16:24:05  Err: 测试运行------16:24:05
Time: 16:24:10  Err: 测试运行------16:24:10
Time: 16:24:15  Err: 测试运行------16:24:15
Time: 16:24:20  Err: 测试运行------16:24:20
Time: 16:24:25  Err: 测试运行------16:24:25
Time: 16:24:30  Err: 测试运行------16:24:30
Time: 16:24:35  Err: 测试运行------16:24:35
Time: 16:24:40  Err: 测试运行------16:24:40
Time: 16:24:45  Err: 测试运行------16:24:45
Time: 16:24:50  Err: 测试运行------16:24:50
Time: 16:24:55  Err: 测试运行------16:24:55
Time: 16:25:00  Err: 测试运行------16:25:00
Time: 16:25:05  Err: 测试运行------16:25:05
Time: 16:25:10  Err: 测试运行------16:25:10
Time: 16:25:15  Err: 测试运行------16:25:15
Time: 16:25:20  Err: 测试运行------16:25:20
Time: 16:25:25  Err: 测试运行------16:25:25
Time: 16:25:30  Err: 测试运行------16:25:30
Time: 16:25:35  Err: 测试运行------16:25:35
Time: 16:25:40  Err: 测试运行------16:25:40
Time: 16:25:45  Err: 测试运行------16:25:45
Time: 16:25:50  Err: 测试运行------16:25:50
Time: 16:25:55  Err: 测试运行------16:25:55
Time: 16:26:00  Err: 测试运行------16:26:00
Time: 16:26:05  Err: 测试运行------16:26:05
Time: 16:26:10  Err: 测试运行------16:26:10
Time: 16:26:15  Err: 测试运行------16:26:15
Time: 16:26:20  Err: 测试运行------16:26:20
Time: 16:26:25  Err: 测试运行------16:26:25
Time: 16:26:30  Err: 测试运行------16:26:30
Time: 16:26:35  Err: 测试运行------16:26:35
Time: 16:26:40  Err: 测试运行------16:26:40
Time: 16:26:45  Err: 测试运行------16:26:45
Time: 16:26:50  Err: 测试运行------16:26:50
Time: 16:26:55  Err: 测试运行------16:26:55
Time: 16:27:00  Err: 测试运行------16:27:00
Time: 16:27:05  Err: 测试运行------16:27:05
Time: 16:27:10  Err: 测试运行------16:27:10
Time: 16:27:15  Err: 测试运行------16:27:15
Time: 16:27:20  Err: 测试运行------16:27:20
Time: 16:27:25  Err: 测试运行------16:27:25
Time: 16:27:30  Err: 测试运行------16:27:30
Time: 16:27:35  Err: 测试运行------16:27:35
Time: 16:27:40  Err: 测试运行------16:27:40
Time: 16:27:45  Err: 测试运行------16:27:45
Time: 16:27:50  Err: 测试运行------16:27:50
Time: 16:27:55  Err: 测试运行------16:27:55
Time: 16:28:00  Err: 测试运行------16:28:00
Time: 16:28:05  Err: 测试运行------16:28:05
Time: 16:28:10  Err: 测试运行------16:28:10
Time: 16:28:15  Err: 测试运行------16:28:15
Time: 16:28:20  Err: 测试运行------16:28:20
Time: 16:28:25  Err: 测试运行------16:28:25
Time: 16:28:30  Err: 测试运行------16:28:30
Time: 16:28:35  Err: 测试运行------16:28:35
Time: 16:28:40  Err: 测试运行------16:28:40
Time: 16:28:45  Err: 测试运行------16:28:45
Time: 16:28:50  Err: 测试运行------16:28:50
Time: 16:28:55  Err: 测试运行------16:28:55
Time: 16:29:00  Err: 测试运行------16:29:00
Time: 16:29:05  Err: 测试运行------16:29:05
Time: 16:29:10  Err: 测试运行------16:29:10
Time: 16:29:15  Err: 测试运行------16:29:15
Time: 16:29:20  Err: 测试运行------16:29:20
Time: 16:29:25  Err: 测试运行------16:29:25
Time: 16:29:30  Err: 测试运行------16:29:30
Time: 16:29:35  Err: 测试运行------16:29:35
Time: 16:29:40  Err: 测试运行------16:29:40
Time: 16:29:45  Err: 测试运行------16:29:45
Time: 16:29:50  Err: 测试运行------16:29:50
Time: 16:29:55  Err: 测试运行------16:29:55
Time: 16:30:00  Err: 测试运行------16:30:00
Time: 16:30:05  Err: 测试运行------16:30:05
Time: 16:30:10  Err: 测试运行------16:30:10
Time: 16:30:15  Err: 测试运行------16:30:15
Time: 16:30:20  Err: 测试运行------16:30:20
Time: 16:30:25  Err: 测试运行------16:30:25
Time: 16:30:30  Err: 测试运行------16:30:30
Time: 16:30:35  Err: 测试运行------16:30:35
Time: 16:30:40  Err: 测试运行------16:30:40
Time: 16:30:45  Err: 测试运行------16:30:45
Time: 16:30:50  Err: 测试运行------16:30:50
Time: 16:30:55  Err: 测试运行------16:30:55
Time: 16:31:00  Err: 测试运行------16:31:00
Time: 16:31:05  Err: 测试运行------16:31:05
Time: 16:31:10  Err: 测试运行------16:31:10
Time: 16:31:15  Err: 测试运行------16:31:15
Time: 16:31:20  Err: 测试运行------16:31:20
Time: 16:31:25  Err: 测试运行------16:31:25
Time: 16:31:30  Err: 测试运行------16:31:30
Time: 16:31:35  Err: 测试运行------16:31:35
Time: 16:31:40  Err: 测试运行------16:31:40
Time: 16:31:45  Err: 测试运行------16:31:45
Time: 16:31:50  Err: 测试运行------16:31:50
Time: 16:31:55  Err: 测试运行------16:31:55
Time: 16:32:00  Err: 测试运行------16:32:00
Time: 16:32:05  Err: 测试运行------16:32:05
Time: 16:32:10  Err: 测试运行------16:32:10
Time: 16:32:15  Err: 测试运行------16:32:15
Time: 16:32:20  Err: 测试运行------16:32:20
Time: 16:32:25  Err: 测试运行------16:32:25
Time: 16:32:30  Err: 测试运行------16:32:30
Time: 16:32:35  Err: 测试运行------16:32:35
Time: 16:32:40  Err: 测试运行------16:32:40
Time: 16:32:45  Err: 测试运行------16:32:45
Time: 16:32:50  Err: 测试运行------16:32:50
Time: 16:32:55  Err: 测试运行------16:32:55
Time: 16:33:00  Err: 测试运行------16:33:00
Time: 16:33:05  Err: 测试运行------16:33:05
Time: 16:33:10  Err: 测试运行------16:33:10
Time: 16:33:15  Err: 测试运行------16:33:15
Time: 16:33:20  Err: 测试运行------16:33:20
Time: 16:33:25  Err: 测试运行------16:33:25
Time: 16:33:30  Err: 测试运行------16:33:30
Time: 16:33:35  Err: 测试运行------16:33:35
Time: 16:33:40  Err: 测试运行------16:33:40
Time: 16:33:45  Err: 测试运行------16:33:45
Time: 16:33:50  Err: 测试运行------16:33:50
Time: 16:33:55  Err: 测试运行------16:33:55
Time: 16:34:00  Err: 测试运行------16:34:00
Time: 16:34:05  Err: 测试运行------16:34:05
